name,n_data_list
CBS_k3_n100_m418_b50_216.cnf.xz, 1
CBS_k3_n100_m441_b70_329.cnf.xz, 1
CBS_k3_n100_m435_b30_53.cnf.xz, 1
CBS_k3_n100_m411_b30_24.cnf.xz, 1
CBS_k3_n100_m441_b30_318.cnf.xz, 1
CBS_k3_n100_m441_b50_342.cnf.xz, 1
CBS_k3_n100_m449_b50_392.cnf.xz, 1
CBS_k3_n100_m429_b10_472.cnf.xz, 1
CBS_k3_n100_m411_b30_417.cnf.xz, 1
CBS_k3_n100_m418_b50_376.cnf.xz, 1
3_219_897.cnf.xz, 1
CBS_k3_n100_m418_b30_701.cnf.xz, 1
CBS_k3_n100_m418_b70_94.cnf.xz, 1
CBS_k3_n100_m403_b90_140.cnf.xz, 1
CBS_k3_n100_m441_b90_506.cnf.xz, 1
CBS_k3_n100_m429_b50_392.cnf.xz, 1
CBS_k3_n100_m403_b10_755.cnf.xz, 1
CBS_k3_n100_m435_b50_720.cnf.xz, 1
CBS_k3_n100_m435_b50_758.cnf.xz, 1
CBS_k3_n100_m418_b90_477.cnf.xz, 1
s713_7_4.cnf.bz2, 0
CBS_k3_n100_m403_b90_493.cnf.xz, 1
CBS_k3_n100_m435_b50_350.cnf.xz, 1
CBS_k3_n100_m449_b10_710.cnf.xz, 1
CBS_k3_n100_m423_b90_82.cnf.xz, 1
CBS_k3_n100_m441_b30_145.cnf.xz, 1
CBS_k3_n100_m441_b10_571.cnf.xz, 1
CBS_k3_n100_m429_b10_135.cnf.xz, 1
CBS_k3_n100_m429_b10_979.cnf.xz, 1
CBS_k3_n100_m411_b70_439.cnf.xz, 1
50-10-3-q.cnf.bz2, 0
CBS_k3_n100_m449_b70_995.cnf.xz, 1
CBS_k3_n100_m429_b90_423.cnf.xz, 1
CBS_k3_n100_m449_b50_883.cnf.xz, 1
CBS_k3_n100_m403_b90_63.cnf.xz, 1
CBS_k3_n100_m441_b10_5.cnf.xz, 1
CBS_k3_n100_m411_b10_539.cnf.xz, 1
CBS_k3_n100_m403_b30_760.cnf.xz, 1
vlsat_30_58.mcc2020_cnf.pmc.bz2, 0
CBS_k3_n100_m435_b50_279.cnf.xz, 1
CBS_k3_n100_m411_b90_582.cnf.xz, 1
CBS_k3_n100_m418_b70_879.cnf.xz, 1
CBS_k3_n100_m411_b30_975.cnf.xz, 1
CBS_k3_n100_m435_b90_942.cnf.xz, 1
CBS_k3_n100_m441_b90_989.cnf.xz, 1
5_50_1015.cnf.xz, 1
CBS_k3_n100_m449_b10_733.cnf.xz, 1
CBS_k3_n100_m411_b30_654.cnf.xz, 1
CBS_k3_n100_m435_b30_667.cnf.xz, 1
CBS_k3_n100_m429_b30_338.cnf.xz, 1
CBS_k3_n100_m411_b10_194.cnf.xz, 1
CBS_k3_n100_m403_b90_628.cnf.xz, 1
CBS_k3_n100_m423_b70_996.cnf.xz, 1
CBS_k3_n100_m411_b30_390.cnf.xz, 1
CBS_k3_n100_m418_b50_837.cnf.xz, 1
CBS_k3_n100_m411_b70_379.cnf.xz, 1
CBS_k3_n100_m441_b90_53.cnf.xz, 1
CBS_k3_n100_m418_b30_230.cnf.xz, 1
CBS_k3_n100_m403_b30_569.cnf.xz, 1
CBS_k3_n100_m449_b50_995.cnf.xz, 1
CBS_k3_n100_m423_b10_136.cnf.xz, 1
CBS_k3_n100_m411_b70_276.cnf.xz, 1
CBS_k3_n100_m449_b70_435.cnf.xz, 1
CBS_k3_n100_m435_b90_706.cnf.xz, 1
CBS_k3_n100_m449_b50_224.cnf.xz, 1
CBS_k3_n100_m403_b70_555.cnf.xz, 1
CBS_k3_n100_m429_b30_188.cnf.xz, 1
CBS_k3_n100_m418_b10_592.cnf.xz, 1
CBS_k3_n100_m435_b70_155.cnf.xz, 1
CBS_k3_n100_m435_b10_125.cnf.xz, 1
CBS_k3_n100_m411_b90_261.cnf.xz, 1
CBS_k3_n100_m423_b70_909.cnf.xz, 1
4_66_630.cnf.xz, 1
CBS_k3_n100_m435_b50_989.cnf.xz, 1
CBS_k3_n100_m403_b70_239.cnf.xz, 1
CBS_k3_n100_m441_b10_984.cnf.xz, 1
CBS_k3_n100_m403_b70_353.cnf.xz, 1
CBS_k3_n100_m423_b30_77.cnf.xz, 1
CBS_k3_n100_m403_b50_42.cnf.xz, 1
CBS_k3_n100_m418_b50_438.cnf.xz, 1
CBS_k3_n100_m449_b30_95.cnf.xz, 1
CBS_k3_n100_m441_b50_260.cnf.xz, 1
CBS_k3_n100_m429_b30_195.cnf.xz, 1
CBS_k3_n100_m435_b70_90.cnf.xz, 1
CBS_k3_n100_m411_b30_250.cnf.xz, 1
CBS_k3_n100_m403_b30_979.cnf.xz, 1
CBS_k3_n100_m449_b70_184.cnf.xz, 1
CBS_k3_n100_m418_b70_968.cnf.xz, 1
CBS_k3_n100_m449_b30_997.cnf.xz, 1
CBS_k3_n100_m449_b10_945.cnf.xz, 1
CBS_k3_n100_m403_b90_309.cnf.xz, 1
75-14-7-q.cnf.bz2, 0
CBS_k3_n100_m429_b50_413.cnf.xz, 1
CBS_k3_n100_m423_b10_376.cnf.xz, 1
CBS_k3_n100_m418_b70_500.cnf.xz, 1
CBS_k3_n100_m441_b90_21.cnf.xz, 1
CBS_k3_n100_m423_b50_594.cnf.xz, 1
CBS_k3_n100_m411_b30_245.cnf.xz, 1
CBS_k3_n100_m423_b70_870.cnf.xz, 1
3_102_418.cnf.xz, 1
CBS_k3_n100_m429_b30_208.cnf.xz, 1
CBS_k3_n100_m423_b10_690.cnf.xz, 1
CBS_k3_n100_m449_b30_121.cnf.xz, 1
CBS_k3_n100_m429_b30_421.cnf.xz, 1
CBS_k3_n100_m435_b50_491.cnf.xz, 1
CBS_k3_n100_m435_b50_125.cnf.xz, 1
CBS_k3_n100_m403_b50_792.cnf.xz, 1
CBS_k3_n100_m435_b70_384.cnf.xz, 1
CBS_k3_n100_m411_b70_403.cnf.xz, 1
CBS_k3_n100_m449_b50_486.cnf.xz, 1
CBS_k3_n100_m429_b90_183.cnf.xz, 1
CBS_k3_n100_m441_b90_369.cnf.xz, 1
CBS_k3_n100_m418_b10_805.cnf.xz, 1
CliqueFormula_30_9_3.cnf.xz, 1
CBS_k3_n100_m423_b90_926.cnf.xz, 1
CBS_k3_n100_m418_b90_894.cnf.xz, 1
CBS_k3_n100_m418_b70_552.cnf.xz, 1
CBS_k3_n100_m435_b50_702.cnf.xz, 1
CBS_k3_n100_m441_b50_652.cnf.xz, 1
CBS_k3_n100_m435_b30_399.cnf.xz, 1
CBS_k3_n100_m403_b30_8.cnf.xz, 1
CBS_k3_n100_m418_b50_423.cnf.xz, 1
CBS_k3_n100_m449_b30_750.cnf.xz, 1
CBS_k3_n100_m418_b10_25.cnf.xz, 1
3_103_417.cnf.xz, 1
CBS_k3_n100_m418_b90_851.cnf.xz, 1
CBS_k3_n100_m411_b70_361.cnf.xz, 1
CBS_k3_n100_m403_b70_567.cnf.xz, 1
CBS_k3_n100_m449_b10_529.cnf.xz, 1
CBS_k3_n100_m411_b70_397.cnf.xz, 1
CBS_k3_n100_m441_b50_147.cnf.xz, 1
CBS_k3_n100_m418_b90_26.cnf.xz, 1
CBS_k3_n100_m418_b70_416.cnf.xz, 1
vlsat_195_899.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m411_b10_863.cnf.xz, 1
CBS_k3_n100_m449_b30_841.cnf.xz, 1
CBS_k3_n100_m423_b10_548.cnf.xz, 1
CBS_k3_n100_m429_b30_422.cnf.xz, 1
or-50-5-7-UC-30.cnf.bz2, 0
CBS_k3_n100_m418_b10_853.cnf.xz, 1
CBS_k3_n100_m403_b10_668.cnf.xz, 1
CBS_k3_n100_m429_b30_230.cnf.xz, 1
CBS_k3_n100_m435_b30_948.cnf.xz, 1
CBS_k3_n100_m403_b30_675.cnf.xz, 1
CBS_k3_n100_m429_b50_389.cnf.xz, 1
CBS_k3_n100_m435_b70_598.cnf.xz, 1
CBS_k3_n100_m441_b90_243.cnf.xz, 1
CBS_k3_n100_m435_b10_501.cnf.xz, 1
aim-100-2_0-yes1-4.cnf.xz, 1
CBS_k3_n100_m429_b50_114.cnf.xz, 1
CBS_k3_n100_m411_b50_608.cnf.xz, 1
CBS_k3_n100_m449_b90_222.cnf.xz, 1
4_100_915.cnf.xz, 1
CBS_k3_n100_m441_b10_436.cnf.xz, 1
CBS_k3_n100_m418_b30_765.cnf.xz, 1
CBS_k3_n100_m441_b30_92.cnf.xz, 1
4_102_999.cnf.xz, 1
CBS_k3_n100_m418_b70_626.cnf.xz, 1
CBS_k3_n100_m403_b10_153.cnf.xz, 1
CBS_k3_n100_m449_b10_942.cnf.xz, 1
CBS_k3_n100_m403_b70_355.cnf.xz, 1
CBS_k3_n100_m435_b10_477.cnf.xz, 1
CBS_k3_n100_m435_b10_136.cnf.xz, 1
CBS_k3_n100_m423_b70_839.cnf.xz, 1
50-14-9-q.cnf.bz2, 0
CBS_k3_n100_m441_b10_561.cnf.xz, 1
CBS_k3_n100_m403_b70_551.cnf.xz, 1
CBS_k3_n100_m441_b90_566.cnf.xz, 1
CBS_k3_n100_m423_b50_601.cnf.xz, 1
CBS_k3_n100_m418_b30_123.cnf.xz, 1
CBS_k3_n100_m423_b30_543.cnf.xz, 1
CBS_k3_n100_m411_b70_219.cnf.xz, 1
CBS_k3_n100_m411_b70_595.cnf.xz, 1
CBS_k3_n100_m423_b10_226.cnf.xz, 1
CBS_k3_n100_m403_b70_206.cnf.xz, 1
CBS_k3_n100_m418_b70_176.cnf.xz, 1
CBS_k3_n100_m411_b10_959.cnf.xz, 1
CBS_k3_n100_m441_b30_963.cnf.xz, 1
CBS_k3_n100_m441_b50_29.cnf.xz, 1
CBS_k3_n100_m411_b10_522.cnf.xz, 1
CBS_k3_n100_m411_b50_189.cnf.xz, 1
CBS_k3_n100_m403_b70_807.cnf.xz, 1
CBS_k3_n100_m418_b30_536.cnf.xz, 1
CBS_k3_n100_m403_b50_729.cnf.xz, 1
CBS_k3_n100_m441_b90_883.cnf.xz, 1
CBS_k3_n100_m429_b50_260.cnf.xz, 1
CBS_k3_n100_m423_b30_379.cnf.xz, 1
RTI_k3_n100_m429_329.cnf.xz, 1
CBS_k3_n100_m403_b50_634.cnf.xz, 1
CBS_k3_n100_m423_b10_559.cnf.xz, 1
CBS_k3_n100_m449_b50_688.cnf.xz, 1
CBS_k3_n100_m418_b50_936.cnf.xz, 1
CBS_k3_n100_m403_b90_305.cnf.xz, 1
CBS_k3_n100_m423_b90_742.cnf.xz, 1
CBS_k3_n100_m435_b70_632.cnf.xz, 1
CBS_k3_n100_m423_b50_778.cnf.xz, 1
CBS_k3_n100_m403_b30_229.cnf.xz, 1
CBS_k3_n100_m435_b10_912.cnf.xz, 1
CBS_k3_n100_m411_b50_271.cnf.xz, 1
BMS_k3_n100_m429_476.cnf.xz, 1
CBS_k3_n100_m449_b70_898.cnf.xz, 1
CBS_k3_n100_m418_b30_587.cnf.xz, 1
CBS_k3_n100_m441_b50_717.cnf.xz, 1
BMS_k3_n100_m429_19.cnf.xz, 1
CBS_k3_n100_m403_b30_781.cnf.xz, 1
CBS_k3_n100_m411_b50_642.cnf.xz, 1
CBS_k3_n100_m423_b90_506.cnf.xz, 1
CBS_k3_n100_m403_b50_587.cnf.xz, 1
CBS_k3_n100_m423_b30_735.cnf.xz, 1
4_77_754.cnf.xz, 1
CBS_k3_n100_m411_b30_994.cnf.xz, 1
CBS_k3_n100_m435_b90_682.cnf.xz, 1
CBS_k3_n100_m411_b90_629.cnf.xz, 1
CBS_k3_n100_m418_b30_595.cnf.xz, 1
CBS_k3_n100_m423_b70_376.cnf.xz, 1
CBS_k3_n100_m418_b30_908.cnf.xz, 1
CBS_k3_n100_m429_b90_55.cnf.xz, 1
CBS_k3_n100_m441_b50_929.cnf.xz, 1
CBS_k3_n100_m423_b90_661.cnf.xz, 1
4_69_655.cnf.xz, 1
CBS_k3_n100_m403_b70_586.cnf.xz, 1
CBS_k3_n100_m449_b30_689.cnf.xz, 1
CBS_k3_n100_m449_b90_647.cnf.xz, 1
CBS_k3_n100_m449_b90_976.cnf.xz, 1
CBS_k3_n100_m423_b70_965.cnf.xz, 1
CBS_k3_n100_m423_b30_288.cnf.xz, 1
CBS_k3_n100_m429_b10_540.cnf.xz, 1
CBS_k3_n100_m403_b10_962.cnf.xz, 1
CBS_k3_n100_m429_b10_958.cnf.xz, 1
CBS_k3_n100_m429_b30_985.cnf.xz, 1
CBS_k3_n100_m423_b90_78.cnf.xz, 1
CBS_k3_n100_m441_b50_347.cnf.xz, 1
CBS_k3_n100_m423_b10_287.cnf.xz, 1
3_267_1121.cnf.xz, 1
CBS_k3_n100_m435_b50_198.cnf.xz, 1
4_92_874.cnf.xz, 1
CBS_k3_n100_m449_b50_186.cnf.xz, 1
CBS_k3_n100_m435_b10_715.cnf.xz, 1
CBS_k3_n100_m418_b70_623.cnf.xz, 1
CBS_k3_n100_m449_b70_910.cnf.xz, 1
CBS_k3_n100_m423_b90_541.cnf.xz, 1
CBS_k3_n100_m441_b70_632.cnf.xz, 1
or-100-5-4-UC-20.cnf.b+e.gz, 0
CBS_k3_n100_m449_b10_357.cnf.xz, 1
CBS_k3_n100_m449_b30_122.cnf.xz, 1
CBS_k3_n100_m411_b50_62.cnf.xz, 1
tcas_0027.mcc2020_cnf.b+e.bz2, 0
4_70_651.cnf.xz, 1
3_263_1104.cnf.xz, 1
CBS_k3_n100_m449_b50_269.cnf.xz, 1
CBS_k3_n100_m411_b10_49.cnf.xz, 1
CBS_k3_n100_m403_b10_518.cnf.xz, 1
CBS_k3_n100_m441_b30_756.cnf.xz, 1
CBS_k3_n100_m429_b30_977.cnf.xz, 1
CBS_k3_n100_m429_b90_977.cnf.xz, 1
CBS_k3_n100_m435_b70_240.cnf.xz, 1
CBS_k3_n100_m418_b90_734.cnf.xz, 1
CBS_k3_n100_m435_b10_803.cnf.xz, 1
CBS_k3_n100_m441_b70_685.cnf.xz, 1
CBS_k3_n100_m449_b30_709.cnf.xz, 1
CBS_k3_n100_m403_b50_298.cnf.xz, 1
CBS_k3_n100_m441_b50_989.cnf.xz, 1
CBS_k3_n100_m435_b10_105.cnf.xz, 1
CBS_k3_n100_m423_b10_568.cnf.xz, 1
CBS_k3_n100_m411_b90_882.cnf.xz, 1
CBS_k3_n100_m441_b10_602.cnf.xz, 1
CBS_k3_n100_m435_b10_586.cnf.xz, 1
CBS_k3_n100_m418_b10_42.cnf.xz, 1
CBS_k3_n100_m411_b50_715.cnf.xz, 1
RTI_k3_n100_m429_6.cnf.xz, 1
CBS_k3_n100_m423_b50_152.cnf.xz, 1
CBS_k3_n100_m423_b70_670.cnf.xz, 1
CBS_k3_n100_m429_b90_277.cnf.xz, 1
or-100-20-4.cnf.b+e.gz, 0
CBS_k3_n100_m418_b70_563.cnf.xz, 1
CBS_k3_n100_m403_b30_215.cnf.xz, 1
CBS_k3_n100_m435_b10_286.cnf.xz, 1
CBS_k3_n100_m441_b70_504.cnf.xz, 1
3_242_1016.cnf.xz, 1
CBS_k3_n100_m403_b30_319.cnf.xz, 1
CBS_k3_n100_m449_b30_77.cnf.xz, 1
CBS_k3_n100_m429_b10_40.cnf.xz, 1
CBS_k3_n100_m449_b70_125.cnf.xz, 1
CBS_k3_n100_m423_b70_620.cnf.xz, 1
CBS_k3_n100_m403_b70_341.cnf.xz, 1
CBS_k3_n100_m403_b90_883.cnf.xz, 1
CBS_k3_n100_m441_b10_973.cnf.xz, 1
CBS_k3_n100_m449_b70_526.cnf.xz, 1
CBS_k3_n100_m429_b90_738.cnf.xz, 1
cubature_0056.mcc2020_cnf.b+e.bz2, 0
CBS_k3_n100_m429_b30_53.cnf.xz, 1
CBS_k3_n100_m411_b70_602.cnf.xz, 1
CBS_k3_n100_m418_b50_570.cnf.xz, 1
CBS_k3_n100_m423_b30_505.cnf.xz, 1
CBS_k3_n100_m435_b30_432.cnf.xz, 1
CBS_k3_n100_m411_b30_340.cnf.xz, 1
CBS_k3_n100_m441_b90_345.cnf.xz, 1
CBS_k3_n100_m449_b90_12.cnf.xz, 1
CBS_k3_n100_m418_b30_495.cnf.xz, 1
CBS_k3_n100_m411_b70_727.cnf.xz, 1
CBS_k3_n100_m423_b10_4.cnf.xz, 1
CBS_k3_n100_m418_b50_403.cnf.xz, 1
CBS_k3_n100_m418_b70_555.cnf.xz, 1
CBS_k3_n100_m449_b50_153.cnf.xz, 1
CBS_k3_n100_m449_b30_767.cnf.xz, 1
CBS_k3_n100_m423_b30_719.cnf.xz, 1
CBS_k3_n100_m403_b50_114.cnf.xz, 1
CBS_k3_n100_m418_b10_791.cnf.xz, 1
CBS_k3_n100_m403_b30_648.cnf.xz, 1
CBS_k3_n100_m403_b70_424.cnf.xz, 1
CBS_k3_n100_m449_b90_704.cnf.xz, 1
CBS_k3_n100_m418_b50_803.cnf.xz, 1
CBS_k3_n100_m441_b50_103.cnf.xz, 1
CBS_k3_n100_m423_b10_840.cnf.xz, 1
90-18-4-q.cnf.b+e.gz, 0
CBS_k3_n100_m403_b50_873.cnf.xz, 1
CBS_k3_n100_m441_b90_294.cnf.xz, 1
CBS_k3_n100_m418_b10_775.cnf.xz, 1
CBS_k3_n100_m441_b70_63.cnf.xz, 1
CBS_k3_n100_m418_b30_901.cnf.xz, 1
CBS_k3_n100_m403_b30_331.cnf.xz, 1
CBS_k3_n100_m441_b30_70.cnf.xz, 1
CBS_k3_n100_m411_b50_105.cnf.xz, 1
CBS_k3_n100_m441_b70_196.cnf.xz, 1
CBS_k3_n100_m403_b70_680.cnf.xz, 1
CBS_k3_n100_m435_b70_436.cnf.xz, 1
CBS_k3_n100_m449_b90_907.cnf.xz, 1
CBS_k3_n100_m429_b90_506.cnf.xz, 1
CBS_k3_n100_m435_b70_478.cnf.xz, 1
CBS_k3_n100_m403_b70_512.cnf.xz, 1
CBS_k3_n100_m423_b90_358.cnf.xz, 1
CBS_k3_n100_m423_b70_938.cnf.xz, 1
CBS_k3_n100_m449_b30_752.cnf.xz, 1
CBS_k3_n100_m441_b90_821.cnf.xz, 1
CBS_k3_n100_m441_b90_479.cnf.xz, 1
CBS_k3_n100_m441_b90_458.cnf.xz, 1
CBS_k3_n100_m418_b70_615.cnf.xz, 1
CBS_k3_n100_m411_b90_455.cnf.xz, 1
CBS_k3_n100_m418_b30_219.cnf.xz, 1
CBS_k3_n100_m411_b10_34.cnf.xz, 1
CBS_k3_n100_m449_b90_207.cnf.xz, 1
track1_046.cnf.xz, 1
CBS_k3_n100_m435_b70_357.cnf.xz, 1
CBS_k3_n100_m435_b90_967.cnf.xz, 1
CBS_k3_n100_m411_b90_679.cnf.xz, 1
CBS_k3_n100_m403_b50_67.cnf.xz, 1
CBS_k3_n100_m411_b90_897.cnf.xz, 1
CBS_k3_n100_m449_b10_712.cnf.xz, 1
CBS_k3_n100_m441_b90_812.cnf.xz, 1
CBS_k3_n100_m403_b50_74.cnf.xz, 1
90-19-4-q.cnf.b+e.gz, 0
CBS_k3_n100_m449_b70_146.cnf.xz, 1
CBS_k3_n100_m435_b70_362.cnf.xz, 1
CBS_k3_n100_m423_b70_933.cnf.xz, 1
CBS_k3_n100_m403_b50_707.cnf.xz, 1
CBS_k3_n100_m423_b90_503.cnf.xz, 1
CBS_k3_n100_m423_b10_452.cnf.xz, 1
CBS_k3_n100_m411_b50_100.cnf.xz, 1
CBS_k3_n100_m449_b90_810.cnf.xz, 1
4_66_623.cnf.xz, 1
3_111_471.cnf.xz, 1
RTI_k3_n100_m429_195.cnf.xz, 1
CBS_k3_n100_m435_b70_1.cnf.xz, 1
CBS_k3_n100_m423_b30_575.cnf.xz, 1
3_132_494.cnf.xz, 1
CBS_k3_n100_m429_b10_646.cnf.xz, 1
CBS_k3_n100_m423_b10_838.cnf.xz, 1
CBS_k3_n100_m423_b30_257.cnf.xz, 1
4_72_669.cnf.xz, 1
CBS_k3_n100_m449_b50_568.cnf.xz, 1
CBS_k3_n100_m411_b70_918.cnf.xz, 1
CBS_k3_n100_m418_b30_571.cnf.xz, 1
CBS_k3_n100_m423_b30_772.cnf.xz, 1
CBS_k3_n100_m441_b10_17.cnf.xz, 1
CBS_k3_n100_m449_b70_470.cnf.xz, 1
CBS_k3_n100_m411_b30_425.cnf.xz, 1
CBS_k3_n100_m435_b50_574.cnf.xz, 1
CBS_k3_n100_m403_b90_844.cnf.xz, 1
CBS_k3_n100_m423_b10_515.cnf.xz, 1
CBS_k3_n100_m418_b30_364.cnf.xz, 1
CBS_k3_n100_m423_b10_488.cnf.xz, 1
CBS_k3_n100_m411_b70_308.cnf.xz, 1
CBS_k3_n100_m435_b70_78.cnf.xz, 1
CBS_k3_n100_m449_b50_71.cnf.xz, 1
CBS_k3_n100_m435_b50_354.cnf.xz, 1
CBS_k3_n100_m423_b90_575.cnf.xz, 1
CBS_k3_n100_m418_b50_67.cnf.xz, 1
CBS_k3_n100_m449_b30_912.cnf.xz, 1
CBS_k3_n100_m423_b90_713.cnf.xz, 1
CBS_k3_n100_m441_b70_411.cnf.xz, 1
CBS_k3_n100_m418_b50_87.cnf.xz, 1
CBS_k3_n100_m403_b30_160.cnf.xz, 1
CBS_k3_n100_m435_b90_906.cnf.xz, 1
CBS_k3_n100_m449_b90_676.cnf.xz, 1
CBS_k3_n100_m411_b90_106.cnf.xz, 1
CBS_k3_n100_m449_b30_751.cnf.xz, 1
CBS_k3_n100_m423_b70_451.cnf.xz, 1
BMS_k3_n100_m429_472.cnf.xz, 1
or-100-20-9-UC-60.cnf.bz2, 0
CBS_k3_n100_m411_b30_513.cnf.xz, 1
CBS_k3_n100_m441_b50_53.cnf.xz, 1
CBS_k3_n100_m403_b10_247.cnf.xz, 1
CBS_k3_n100_m429_b10_644.cnf.xz, 1
CBS_k3_n100_m435_b10_537.cnf.xz, 1
CBS_k3_n100_m435_b10_241.cnf.xz, 1
CBS_k3_n100_m449_b10_113.cnf.xz, 1
CliqueFormula_31_6_4.cnf.xz, 1
CBS_k3_n100_m423_b70_640.cnf.xz, 1
CBS_k3_n100_m441_b70_483.cnf.xz, 1
CBS_k3_n100_m441_b50_456.cnf.xz, 1
CBS_k3_n100_m403_b10_592.cnf.xz, 1
BMS_k3_n100_m429_371.cnf.xz, 1
CBS_k3_n100_m418_b90_285.cnf.xz, 1
CBS_k3_n100_m418_b30_911.cnf.xz, 1
CBS_k3_n100_m418_b10_837.cnf.xz, 1
CBS_k3_n100_m423_b90_352.cnf.xz, 1
CBS_k3_n100_m441_b30_750.cnf.xz, 1
CBS_k3_n100_m403_b10_334.cnf.xz, 1
CBS_k3_n100_m418_b50_49.cnf.xz, 1
CBS_k3_n100_m423_b50_700.cnf.xz, 1
CBS_k3_n100_m435_b70_411.cnf.xz, 1
CBS_k3_n100_m411_b30_47.cnf.xz, 1
CBS_k3_n100_m411_b90_241.cnf.xz, 1
CBS_k3_n100_m435_b30_886.cnf.xz, 1
CBS_k3_n100_m418_b50_552.cnf.xz, 1
CBS_k3_n100_m441_b10_825.cnf.xz, 1
CBS_k3_n100_m418_b10_831.cnf.xz, 1
CBS_k3_n100_m403_b90_620.cnf.xz, 1
CBS_k3_n100_m449_b10_78.cnf.xz, 1
CBS_k3_n100_m418_b10_210.cnf.xz, 1
CBS_k3_n100_m403_b30_764.cnf.xz, 1
CBS_k3_n100_m435_b70_588.cnf.xz, 1
CBS_k3_n100_m441_b70_855.cnf.xz, 1
CBS_k3_n100_m449_b50_441.cnf.xz, 1
RTI_k3_n100_m429_275.cnf.xz, 1
CBS_k3_n100_m403_b90_374.cnf.xz, 1
CBS_k3_n100_m423_b50_467.cnf.xz, 1
CBS_k3_n100_m429_b10_899.cnf.xz, 1
CBS_k3_n100_m429_b50_933.cnf.xz, 1
CBS_k3_n100_m435_b30_470.cnf.xz, 1
CBS_k3_n100_m418_b50_126.cnf.xz, 1
CBS_k3_n100_m449_b30_397.cnf.xz, 1
CBS_k3_n100_m441_b70_71.cnf.xz, 1
CBS_k3_n100_m411_b30_412.cnf.xz, 1
CBS_k3_n100_m441_b70_996.cnf.xz, 1
CBS_k3_n100_m418_b10_262.cnf.xz, 1
BayesianNetwork_75-24-7-q.mcc2020_cnf.bz2, 0
CBS_k3_n100_m418_b30_299.cnf.xz, 1
CBS_k3_n100_m449_b10_548.cnf.xz, 1
CBS_k3_n100_m418_b50_673.cnf.xz, 1
CBS_k3_n100_m429_b30_354.cnf.xz, 1
CBS_k3_n100_m449_b90_268.cnf.xz, 1
CBS_k3_n100_m435_b70_405.cnf.xz, 1
CBS_k3_n100_m418_b70_298.cnf.xz, 1
CBS_k3_n100_m429_b30_901.cnf.xz, 1
CBS_k3_n100_m418_b50_383.cnf.xz, 1
CBS_k3_n100_m403_b90_382.cnf.xz, 1
CBS_k3_n100_m441_b90_217.cnf.xz, 1
CBS_k3_n100_m435_b30_494.cnf.xz, 1
CBS_k3_n100_m423_b50_430.cnf.xz, 1
CBS_k3_n100_m449_b50_677.cnf.xz, 1
CBS_k3_n100_m435_b50_659.cnf.xz, 1
75-20-3-q.cnf.b+e.gz, 0
CBS_k3_n100_m411_b30_759.cnf.xz, 1
CBS_k3_n100_m411_b50_540.cnf.xz, 1
CBS_k3_n100_m411_b50_69.cnf.xz, 1
CBS_k3_n100_m435_b50_931.cnf.xz, 1
3_282_1170.cnf.xz, 1
CBS_k3_n100_m441_b70_377.cnf.xz, 1
CBS_k3_n100_m403_b90_73.cnf.xz, 1
CBS_k3_n100_m418_b10_915.cnf.xz, 1
CBS_k3_n100_m435_b90_10.cnf.xz, 1
CBS_k3_n100_m423_b90_851.cnf.xz, 1
75-16-9-q.cnf.bz2, 0
CBS_k3_n100_m418_b30_797.cnf.xz, 1
CliqueFormula_47_8_3.cnf.xz, 1
CBS_k3_n100_m449_b30_421.cnf.xz, 1
3_276_1186.cnf.xz, 1
CBS_k3_n100_m403_b30_551.cnf.xz, 1
RTI_k3_n100_m429_62.cnf.xz, 1
aim-200-3_4-yes1-2.cnf.xz, 1
CBS_k3_n100_m418_b30_271.cnf.xz, 1
CBS_k3_n100_m423_b10_854.cnf.xz, 1
CBS_k3_n100_m429_b90_803.cnf.xz, 1
CBS_k3_n100_m449_b50_980.cnf.xz, 1
or-50-20-6.cnf.b+e.gz, 0
CBS_k3_n100_m411_b10_306.cnf.xz, 1
CBS_k3_n100_m411_b30_728.cnf.xz, 1
CBS_k3_n100_m418_b70_233.cnf.xz, 1
CBS_k3_n100_m423_b30_846.cnf.xz, 1
CBS_k3_n100_m449_b10_346.cnf.xz, 1
CBS_k3_n100_m435_b90_180.cnf.xz, 1
CBS_k3_n100_m435_b90_941.cnf.xz, 1
CBS_k3_n100_m411_b10_593.cnf.xz, 1
CBS_k3_n100_m435_b50_876.cnf.xz, 1
CBS_k3_n100_m449_b10_74.cnf.xz, 1
CBS_k3_n100_m449_b30_665.cnf.xz, 1
CBS_k3_n100_m441_b30_373.cnf.xz, 1
RTI_k3_n100_m429_350.cnf.xz, 1
CBS_k3_n100_m423_b30_22.cnf.xz, 1
CBS_k3_n100_m441_b70_442.cnf.xz, 1
CBS_k3_n100_m403_b90_341.cnf.xz, 1
75-15-8-q.cnf.bz2, 0
CBS_k3_n100_m441_b50_99.cnf.xz, 1
CBS_k3_n100_m411_b50_623.cnf.xz, 1
CBS_k3_n100_m449_b90_833.cnf.xz, 1
CBS_k3_n100_m411_b30_88.cnf.xz, 1
BMS_k3_n100_m429_420.cnf.xz, 1
CBS_k3_n100_m435_b10_235.cnf.xz, 1
CBS_k3_n100_m418_b90_294.cnf.xz, 1
CBS_k3_n100_m411_b70_334.cnf.xz, 1
CBS_k3_n100_m435_b90_429.cnf.xz, 1
CBS_k3_n100_m403_b50_289.cnf.xz, 1
